ID|NAME|CITY|ZIPCODE|BBAN|LOCALE|BANK_COUNTRY|IBAN|COUNTRY_CALLING_CODE|MSISDN|PHONE_NUMBER|PYFLOAT|ANDROID_PLATFORM_TOKEN
781441|Elizabeth Wilson|New Tony|68404|URIM89840286991014|shs_CA|GB|GB64DOFQ88852872219913|+98|4985829276038|(036)561-2909|65.71516326297|Android 2.2.2
666225|Mr. Jeffrey Clayton|East Samuel|64442|NNWR33357372461317|ne_NP|GB|GB40RQXU07888304818755|+682|8931013209586|(283)463-8165x8085|-47295289.834356|Android 4.0
429563|Jeffrey Collins|Bakerhaven|28290|JKVA53292037029879|crh_UA|GB|GB45NPBH34224938049110|+595|7116649648580|(424)050-7116|9035890.66725618|Android 1.5
139508|Kristen Byrd|South Chad|33573|CQNC01281851857909|tig_ER|GB|GB29AXRP37161900385208|+385|1166336542651|001-391-763-0464x7747|-51016496022983.0|Android 3.2.2
224033|Lauren Gibson|Lake Timothybury|80132|KBIY01211575149878|or_IN|GB|GB72TZCV46101787393360|+268|4422727421267|418.565.0362|-86135744.7723341|Android 2.3.2
863930|Anthony Serrano|Lozanofort|71051|CFGA74663011691507|yo_NG|GB|GB75HRWM21797472602643|+883|0602915448559|001-956-319-1847x874|-3591667271540.6|Android 2.2
407122|Derek Lynn|Pettymouth|29599|QEZW94859298746010|hy_AM|GB|GB57LJYW49842556520226|+503|9380442156607|(015)344-8359x837|398817751403.36|Android 4.0.2
385269|Tammy Edwards|South Ronald|81648|MBRJ96774504729217|mag_IN|GB|GB72EXJV51425147703047|+56|4399189833540|001-426-051-2930|3676828120.81872|Android 6.0
638527|Nicole Stewart|Grantfurt|02917|GFDH21857559535500|da_DK|GB|GB70RMHY52435484259999|+680|6361936202026|362.270.3862|-595601526.254759|Android 4.2
177650|Amy Peters|Cynthiahaven|49340|WWER32578270621628|sr_ME|GB|GB33RSGS08037018510276|+976|8792917032909|513.739.4790x12901|-7.31210695534567|Android 5.0.2
508689|Jessica Peters|New Jasonmouth|51458|SWNZ31249293093794|bem_ZM|GB|GB66RADB15147630574595|+1 869|6547718013006|175-961-2718x9325|-718323.657280786|Android 4.2.2
787256|Matthew Williams|Longview|04182|NPDT84607420953481|ia_FR|GB|GB88BZDG57934327058082|+258|3699221005566|780-847-0372|2640967736.31139|Android 3.2.4
384313|Jade Thompson|Danielleborough|92276|LTRS26160548485045|lo_LA|GB|GB88THVC44061636504703|+1 787|9095873793587|+1-349-274-2982x369|3274550725.32244|Android 4.1.2
623991|Brenda James|Jeffreymouth|27954|UWJK69292748740646|wae_CH|GB|GB27WINM05456368894647|+84|0896553851234|368.654.2505x192|9184924.91474242|Android 9
791562|Christine Brown|South Chasefort|81830|BZRG99852644929934|csb_PL|GB|GB37CGJP46496849546214|+258|1669626928475|310-406-7463x25563|4739277.27332598|Android 5.0.1
719914|Joshua Mitchell|Lake Patricia|51561|FYME24816024805907|bhb_IN|GB|GB66IYMF46151313396762|+256|7335015715858|+1-416-302-5875x841|67015.1877308072|Android 2.3.4
565088|Michelle Williams|West Emilyshire|27739|JMJB51279668752113|zh_TW|GB|GB50EBXS41165477650511|+501|6026346956061|019-382-6913x6200|-552.691887522287|Android 2.3.2
243244|Nicole Flynn|West Patricia|12526|ZTWS55216196577588|eu_FR|GB|GB91TYKC51227362273877|+30|3117302751943|2418159709|-135689942090.309|Android 3.2.6
982066|Yesenia Beard|Diazberg|16340|OJSY62079283147889|kn_IN|GB|GB95IYYH99033647828696|+31|8032111561131|580-968-7355x00849|-7776115058.17861|Android 4.0
720512|Robert Dunn|Watkinsmouth|59131|SEOM26956361350197|as_IN|GB|GB28AHBS43223027632716|+30|5169853306989|236-924-2115|-0.98906513097739|Android 2.2.1
125238|Danielle Perez|West Brianland|19075|EZGJ47337297504622|pt_PT|GB|GB75FHXE02953716480385|+509|8614253052780|(280)847-5400x9064|-0.29356709708337|Android 4.0.1
502269|William Martin|South Elizabethport|76087|FPIE18822376280676|en_NG|GB|GB43UCUD92934279334168|+972|9452592030591|(208)961-3952|-10382216976.2424|Android 4.0.4
811826|Eric Cook|Smithland|35917|UOTD93810386000959|raj_IN|GB|GB95ILAC75878505229305|+691|6943434059656|001-354-624-1459x178|-8572.90393286952|Android 6.0.1
510740|Christina Tapia|Alexandermouth|44591|QZDW86532569443118|cv_RU|GB|GB41XFFM79000138422182|+36|8113826228462|789-976-8241x65511|2034094092.3692|Android 2.1
738529|Amanda Cochran|Moonfort|91056|JZSF23710573392048|ha_NG|GB|GB84IMRY67608460341197|+593|0664429554138|(858)758-4517x02595|-215.683019978408|Android 3.2
795111|James Harper|Janethaven|32243|PHGG71940104670445|tn_ZA|GB|GB65WJJB84044318009251|+357|5813665153368|(747)679-0081x5869|3914336444423.93|Android 8.0.0
899190|Christopher Harris|North Manuel|07437|IETX31209930685870|hsb_DE|GB|GB90UDMJ54165025169368|+689|4425903266679|768-937-5693x061|2803282516.72862|Android 3.2.4
323209|Stephen Sandoval|Wrightmouth|97593|VGHH08572705735604|hy_AM|GB|GB75KVGP39927960482652|+679|9864571176452|001-594-807-2721x2045|1930793.7246228|Android 7.1.2
864951|Allison Wu|East Phillipbury|16369|WSCM62883613686460|tcy_IN|GB|GB15IINL02451476924188|+61 89162|6064475480160|8430598362|642.609232124697|Android 4.3.1
138296|Peter Mcgee|Whiteton|83010|ODKZ87382437977643|bhb_IN|GB|GB27DGOO52362803648853|+381|9801994780600|119.855.0899x4774|-669174841663.152|Android 2.3.4
932720|Kelsey Sandoval|Richardbury|86012|RQZP68092801704151|apn_IN|GB|GB25XBUI22405912850070|+44 7624|6166848014641|001-228-754-2916x735|-150433251330.178|Android 1.5
961769|Danielle Hall|Samanthaside|08390|KQBB70653856762991|nn_NO|GB|GB71TSHN40875940649342|+245|3860482665195|(107)385-2597x71285|-256387796392.226|Android 1.0
330656|Claire Perez|Andreborough|27204|VYYD99114754622898|nhn_MX|GB|GB91MNHA89753863481065|+375|5236274498971|001-293-468-0102x564|394156.825526108|Android 4.2.2
525929|Scott Christensen|Angelaside|82251|ZMUL54126280417865|uk_UA|GB|GB75PXEV00580561591408|+599 7|5674256101042|9835877731|-19355256.198559|Android 2.3.1
299364|Craig Alvarez|New Mark|35794|BRXM54134303244782|gv_GB|GB|GB12DVZA26166136199006|+254|3656176284570|354.667.4205|3583852.35453617|Android 2.3.2
236488|Michelle Brennan|South Brittanyton|11598|IPPI04675054164138|et_EE|GB|GB34MDPA56612541917633|+1 268|8656053932743|001-569-432-8479|-1129.33775026016|Android 6.0.1
593530|Paul Myers|North Bradley|38917|KVQA46552985705828|mk_MK|GB|GB17SCXH96228432035897|+359|7615803465379|(193)075-0284x45677|1474549396881.45|Android 5.1
777329|Hannah Fletcher|South Nichole|82208|KCZU97010577092604|gez_ET|GB|GB21UQXE15073813264194|+297|4165480964841|742.715.4547x426|-537.197461769881|Android 8.1.0
942811|Kyle Daugherty|Leehaven|87825|ZLUH52313488253793|tg_TJ|GB|GB61XLJH48770805890923|+1 246|8257531622544|001-305-926-5453|719153470.23019|Android 4.0
271691|Rachel Willis|Wellsview|59045|HWGW03914304621903|pl_PL|GB|GB98CIUF16533651701403|+1 264|8184644427038|346.249.7683|36209696.5051297|Android 5.0
672243|Cory Richards|Port Richardton|93838|HFEW55826509270403|mag_IN|GB|GB71YLYZ99504456525530|+357|3626809364349|191.615.3997|3804.59853376616|Android 2.3
629895|Ashley Miller|Robertside|21427|ANLK23209209845964|sl_SI|GB|GB17AEDT92029165411197|+216|0908450698120|(377)051-3412|-39.1921312207481|Android 2.3
218806|Bryan Wise|East Kimberlychester|90902|ZXEQ53423606332383|kl_GL|GB|GB76QAMT96675473058282|+692|4856123686366|(472)009-3987x603|-226845391717.5|Android 2.3
863758|Melissa Spencer|Victorview|44927|GVOE37585085056817|gd_GB|GB|GB23KRFY65351181051523|+502|3954556740832|503-067-1552x847|-922330.499788007|Android 4.1
857263|Carrie Pennington|North Michael|85611|YMZF76512088994548|ha_NG|GB|GB31OEHG60619028231673|+33|1844177915865|1630108457|-92777792.735512|Android 4.2.1
652748|Monique Blankenship DVM|Harrismouth|49518|MZXW35582246801509|wa_BE|GB|GB54HOSM73503282481814|+689|6926979273008|285-164-9215x621|66777027.1023085|Android 9
909614|Nicholas Franklin|Wilsonport|74605|GZUG59015834015409|gl_ES|GB|GB57UFCM32962940064931|+1 340|2229437389204|9454399287|98760678.7680449|Android 2.3.3
670925|Linda Tyler|New Tiffanybury|31923|EVMR91525439007687|mai_IN|GB|GB34MTMJ14396830640721|+39 06 698|8949983097154|442-967-1020x3977|1337.2807883237|Android 2.0
774336|Thomas Morris|East Hector|88181|GPBR99678877311356|es_MX|GB|GB91CWYN29359002323924|+27|9034438365086|9893694125|-984.812343901614|Android 2.3.4
358612|Rebecca Russell|Larsenchester|89759|ZUDZ78077076004948|is_IS|GB|GB90GKSR15246916955515|+39|9823581786265|414.328.2542|-1345443.68114592|Android 2.2.2
720018|Paul Pearson|West Conniehaven|08986|ZAMD23602713612097|ne_NP|GB|GB68NWEE84097635814742|+62|0270460512611|+1-653-077-5520x96467|-3.84823102412646|Android 5.0.2
655188|Linda Key|New Jeffreybury|61897|ZAXH26352557711816|lt_LT|GB|GB83OSON81286327482212|+881 2|3498238599144|001-316-125-0540|96053687.3019678|Android 1.0
719653|Amy Gomez|Lake Brittany|20380|OAXE98430145154401|niu_NZ|GB|GB53CHVA10483425863382|+39 06 698|7682690877842|+1-508-451-8514|-8083.32576548388|Android 2.3.2
285367|Richard Gibson|Robertstown|97983|EUXX47330899320956|ca_FR|GB|GB46HZAR82273130188918|+974|5345346209384|682-243-2907x6884|-396537.233020891|Android 4.4.4
715713|Michelle Turner|New Amandamouth|83978|HXUQ02831604155971|ml_IN|GB|GB58MOCB96215267417794|+227|4596443154015|929.458.7208|-445459.514398793|Android 3.2.3
866873|Thomas Grant|Gailburgh|68239|VTRI20382941973833|ber_MA|GB|GB85VTVO90016110181495|+51|6695414998799|(268)401-6158x010|139163.158668064|Android 2.2.2
339589|Heather Ramirez|East Hunterhaven|63271|SUPE53715227875723|nb_NO|GB|GB93RJQD45861667963303|+852|6879009345129|012.502.0666x94514|415564.31319584|Android 4.4.1
374121|Sarah Knapp|North Kaylaville|28914|LODZ79425060677472|wo_SN|GB|GB93VTZJ49856378240548|+56|7636319832699|861.970.9296x095|-4270.97401478651|Android 5.0.2
563527|Eric Reyes|New Wendy|47636|LGYL20989017444730|am_ET|GB|GB92RWZZ46290273173799|+592|7517510239398|454-478-7162x8852|38985.5215779768|Android 6.0
599460|Monica Miranda|Lake Amberfurt|96969|ZCAJ10297745726141|zh_TW|GB|GB47QZDZ03857832106310|+685|8125069790171|001-938-428-8009|315989139802.375|Android 2.2.2
642249|Sharon Hogan|Erinfort|08962|IIHY43990971355536|ca_FR|GB|GB21ZVKI62219524280084|+1 242|5598085607898|001-958-417-4299|443678198.412928|Android 4.2.1
983006|Andrew Brewer|Buckland|68782|XBEQ18625512593571|lv_LV|GB|GB06DFMT93481078791668|+252|2860042134023|(429)410-8088|584.31361736281|Android 5.1
366481|Patricia Weeks|Ronnieberg|41760|LZKL44000323867371|mi_NZ|GB|GB30LAUE16223418843435|+374 97|8154758262832|266.800.1784x096|-8663836441.22402|Android 6.0
218369|David Nelson|North Donna|91287|KOZR69894642741541|de_LU|GB|GB19BLBY69947534080754|+376|9487570654580|139-993-3864|-39364976191305.3|Android 2.2
602179|Arthur Taylor|Frankhaven|93896|WOGH72301488546571|oc_FR|GB|GB98LXBP95501578936139|+30|5252114506200|617-720-5106x87164|1.86678673951818|Android 1.6
271186|Miss Rachel Foley MD|Robertfort|52589|XECL44125758863919|iw_IL|GB|GB47MTZC52699196076548|+358|2637238541230|252-333-7042x19350|-98590565653796.8|Android 5.1
372336|Catherine Anderson|Port Ashley|45507|DCPC61844127074943|the_NP|GB|GB05NFED41260843010609|+507|4822945243852|(906)398-3626x56613|-5.251579006398|Android 9
813116|Chelsea Carter|Davidsonland|71241|ZMCE35663703472263|raj_IN|GB|GB11MHOX72976856092275|+800|3510703003688|238.601.0414x6572|-8890834553961.33|Android 5.0.1
798108|Kristin Maynard|East Emilyside|19750|WZVF47704441173829|fil_PH|GB|GB95GIGA91875820338783|+977|1570545173690|052-965-5647x242|81746294.5502389|Android 2.3.1
522754|Annette Jones|Port Michael|67506|FXZI87163258226028|ckb_IQ|GB|GB31BSJD25955136326976|+377|4509163546733|667-411-5156|57411629852939.8|Android 1.5
581659|David Hunter|Davisborough|62053|FLYB11464404027347|os_RU|GB|GB06IHZO06596936922961|+267|3791176574714|001-495-755-2735|6235389.77152096|Android 3.2
267562|Jacob Smith|Jonesmouth|64174|CPNC50335753779346|mk_MK|GB|GB87IBDQ15208333263715|+881|1132220147837|856-602-1265|967918.949379007|Android 7.0
255518|Johnny Miller|Lindachester|55758|EWEP26023681359167|wo_SN|GB|GB55HPDO55169966940658|+374|3098937305926|(961)378-2834x107|-77.9477233374305|Android 4.2.1
495111|Anthony Morgan|New Robertbury|57529|VZAD79620215199266|th_TH|GB|GB98WLLW11276623619643|+881 2|3808906439119|+1-978-315-3581x49513|-5992040793059.97|Android 4.0.4
822920|John Anderson|Lake Kevin|97790|LVUK94388332213136|ak_GH|GB|GB42TCIJ43840505727952|+883|8217431783692|001-031-668-7296x61263|-92.1448485893565|Android 5.0.1
661224|Joe Lambert|East Megan|08562|VQQY33961131683836|tcy_IN|GB|GB54UEEO25263119831352|+246|1804743636827|4688861110|-2536621889.8529|Android 4.4
911211|Ralph Wheeler|Greeneberg|50565|FQGY20382648190219|fo_FO|GB|GB82QLBY92819763561805|+213|1331153057879|(175)754-5295|4.6935982873084|Android 3.2
852097|Patricia Scott|Lake Matthewfort|67169|BVFZ19337358146753|te_IN|GB|GB86DUOT87749078116283|+592|3822315495865|001-105-187-5420|4.49362915584|Android 4.4.3
223231|Johnny Frey DDS|Tanyafort|70594|VTSH79503591476206|se_NO|GB|GB74NMHL83592419398850|+355|9010339211915|001-794-598-2972x819|21.7217157637675|Android 6.0
183405|Edwin Black|East Marissa|99177|SFKW81099256907496|ar_SD|GB|GB81GVNN11744103361755|+90 392|1736372325699|001-024-589-6820|-45.131242417677|Android 2.3.3
142971|Ashley Mckinney|Timothystad|22597|WULO83867086539223|or_IN|GB|GB10JULP92028895978460|+355|9177142227036|(886)719-3846|-3359715.81869426|Android 9
875776|Jennifer Williams|Jasonside|76286|IEZH61001808628635|ug_CN|GB|GB93JUYQ66647479633234|+49|4562271708527|1423480882|-412355426.969531|Android 2.1
731866|Allison Hall|West Pamelastad|10774|UMSL45031613224397|bo_CN|GB|GB63ILFV64232285636773|+7 6|1210302613945|595-693-2178|4081042.6589694|Android 4.1.1
221908|Lisa Lucas|Jenniferberg|80593|YQDF14438949097774|tk_TM|GB|GB14ETMC49239254217692|+44 1481|5745194862921|0939538123|36085049.8675742|Android 5.0
869945|Ann Reyes|Lake Brooke|37807|SQTW13616866861412|ss_ZA|GB|GB14WZBJ63833966722630|+599 3|5616905384120|(122)178-3695x5507|-62910.853328017|Android 2.1
152583|Tammy Rivera|South Andrewside|75663|OBHQ20113776728598|ka_GE|GB|GB87JNXL94063150564922|+262 639|1256765756166|(753)123-1918x677|-96712669758.187|Android 5.1.1
346471|Elizabeth Lewis|Ayersside|26391|UBZA21404562312549|niu_NU|GB|GB80QADC14919932354838|+298|8072071911518|+1-009-224-6953x366|124929.780638137|Android 3.2.4
468348|Lisa Nguyen|Hoffmanfort|20547|OBAM15808294657618|sat_IN|GB|GB68YZXV01437575007978|+94|7090072642679|+1-334-998-8151x267|-215767203.582924|Android 4.0.1
420503|Kelly Phillips|West Aprilton|29622|UIBS08840359904710|te_IN|GB|GB05TCYV01172492049485|+223|1434605751602|0273680535|-92.282358065796|Android 2.3
596064|Daniel Williams|Jimenezside|73430|YJNI42875633757630|mhr_RU|GB|GB41DZLF47850602831531|+381|4339052826380|001-743-473-5846x10884|5909.83445536277|Android 1.5
268203|Jake Powell|Lake Christopherside|93366|RHLG85276451222856|ja_JP|GB|GB75XAGS59173847432142|+269|8978611767702|001-696-194-0600|-95.664779772069|Android 5.0.1
113736|Brenda Aguilar|New Bonniebury|22572|OTQH03034479135287|the_NP|GB|GB49ZUVQ43522589670394|+44 28|7551494272374|467-590-0726x125|3405953297969.54|Android 7.1.1
650891|Mark Hamilton|Lake Hailey|19050|QQVO63852902180510|wa_BE|GB|GB17PSVA74678215491185|+229|8323479220605|001-312-008-5760x81061|548367650304.545|Android 7.0
861547|Tina Allen|West Pamela|79287|FCZL71248175349250|so_ET|GB|GB33BVPC66670128328584|+1 829|4815455809100|476.110.1010|49.538047129358|Android 4.0.3
696029|Mrs. Carol Gonzalez|Lake Amy|46662|VYJN24711262873076|hsb_DE|GB|GB70DYBO54652122276634|+881|7024438273559|196-487-4413x6653|-148442.352302853|Android 4.4.2
656668|David Bush|Port Timothychester|43530|FAQN05445410896322|wa_BE|GB|GB29IAJN33328551847603|+55|2721755199896|001-880-073-7837x367|137291.671295063|Android 9
676152|Jessica Mathews|Lake Angela|58544|MMNV86126360305575|br_FR|GB|GB06OFOJ40515096236081|+1|3150942111984|488.954.7764|364542167553.938|Android 5.1
888981|Danielle Deleon|Lake Tanya|68703|LBDA15036119589774|crh_UA|GB|GB80TWGC42903378786878|+506|7724209123073|001-003-664-9969x72957|72911658776831.9|Android 3.2.2
258214|Laura Knight|Sanchezport|92187|SMOC48882254734199|nso_ZA|GB|GB32YYBM80554668862447|+373 2|4831498846569|(297)319-1983x7589|964.323993244646|Android 2.3.7
442734|Richard Frazier|South Brianahaven|97189|WZMH03843435410151|fi_FI|GB|GB41FFJR95360927568478|+257|7109757383613|001-846-327-3858x395|-630459056.153472|Android 5.0.2
527544|Mrs. Monica Bowman MD|Reesehaven|23321|ISJV03875092768429|wal_ET|GB|GB26LSTV25919241332657|+800|7757923166851|659-337-7585x69449|1.6151768256723|Android 4.1.1
434018|Mr. Jose Goodman|Carterport|93015|RRQB55074019587744|mn_MN|GB|GB23FAFS68201609479927|+1 246|1603971441026|+1-933-176-1653x219|24877457331.763|Android 4.0
187938|Cheryl Davis|Calderonville|91392|JLPK47757678789943|ky_KG|GB|GB09IZUV68276820836999|+351|0824013716711|861.463.0254|8.9831987366189|Android 1.0
100992|Daniel Shaw|Port Kevintown|44950|LCLV52303819534368|ber_MA|GB|GB17KZVR52447707843335|+682|9752951280340|3194285534|-8794.56235811945|Android 2.3
247493|Brittany Campbell|Smithburgh|35027|AZQE24744809975930|or_IN|GB|GB70NFHX96258416144304|+244|3700696635453|001-408-792-8103x452|-67707209474353.6|Android 4.4.4
610063|Cheryl Jackson|North Robert|02771|XNOZ44845398678020|gu_IN|GB|GB32CHOQ65157770513262|+255|5451855164321|+1-432-779-3206x82858|-62819627912788.1|Android 3.2.1
687179|Christopher Roberts|South Thomasstad|22421|CPEY22809354919899|sv_SE|GB|GB56TURL45203396501809|+685|4267132267245|262.795.4877x087|4918165954833.8|Android 1.0
127583|William Reyes|East Elizabeth|07849|WLYH91459685279197|fr_LU|GB|GB56CMJW27903431091151|+386|9094067452229|(067)091-7558x15776|28079.964290376|Android 5.1
569234|Richard Gonzalez|Morrisborough|91763|SVKF34694829549512|mn_MN|GB|GB06NIXZ67963428586362|+1 664|9266102157182|614-650-3614x117|-12949729799.3748|Android 2.3.4
488491|Kathryn Underwood|Lake Ronaldland|09907|GUNO34634189190734|ms_MY|GB|GB91YNAE11493836958607|+226|3392197300931|+1-367-326-1520x669|-2.1212908568184|Android 1.6
987012|Judy Cooper|Sanchezport|09807|PTTI35418701109646|as_IN|GB|GB83AUUI70054598576511|+881 9|7649926378429|704.686.9242x911|61602.8746854973|Android 4.4.3
279348|Danielle Carson|Moranhaven|62360|PFIK86394501766628|ky_KG|GB|GB30DSNZ93639764067114|+996|9441273149040|001-546-613-9771x76032|-91.4679680160265|Android 3.0
949583|Mary Solomon|Kempland|31335|LONM19617878423367|nr_ZA|GB|GB42PEWT67632360494925|+227|4428741271565|001-207-346-8005x473|-304.138060047688|Android 3.2.2
647565|Margaret Gordon|South Nancyshire|72222|GNTX34239407571795|fil_PH|GB|GB33UGCA78875440137977|+265|1083607996147|001-879-301-9831x88996|58119.3916181659|Android 4.4.4
288301|Jeremy Rosario|Hunterville|67499|IOMU65795299873058|yo_NG|GB|GB26CHBP91017341438577|+52|4248910785033|(531)673-6210|3.61973812078647|Android 2.2.2
534603|Paul Sparks|West Mariahaven|21079|EBKF80005104485824|fur_IT|GB|GB67FHZZ68849215560373|+248|6449153182813|976.249.0536|-3674.21814898633|Android 4.4.4
969590|Melissa Edwards|Port Johnside|27009|VFPL27839336959741|zh_HK|GB|GB87HSUC24712811705995|+242|3693975248385|391-061-2689x50436|-173036.88177536|Android 6.0.1
576331|Scott Schneider|Jameston|97775|HCII87295072958017|kok_IN|GB|GB86JSUG95905524328872|+855|3173041781581|001-929-032-2913x83421|-1502277.41615644|Android 7.1
308846|Robert Bennett|East Bryce|70718|FZSU91089372415561|si_LK|GB|GB86EEXM92961427165071|+232|2547242418103|268.066.9157x84286|-50.731989778893|Android 2.2
956817|Raymond White|Port Robertstad|62692|KXRH85545579570903|fo_FO|GB|GB87EOLB72819792519296|+61 89162|5627166131297|001-560-802-0731x873|9060.84684695909|Android 11
410538|Mr. Keith Parker|Lake Jeffborough|20186|GKHV57053570369581|ja_JP|GB|GB72EJEY27176699669039|+881 9|7920540779863|+1-422-847-9242x8214|70808789668.5188|Android 2.3.3
696841|Robert Phillips|South Micheleton|85901|DLYD39560120541857|tr_CY|GB|GB89BGDZ43694637940192|+261|2613596662747|001-730-042-0149x1649|0.21631352729448|Android 9
675971|Ricky Marshall|Fergusonfurt|05876|PCOK21918618530207|ff_SN|GB|GB55AJEO06313673873774|+246|1744671932650|0833948235|-95.5293365562511|Android 4.4
770016|Danny Alvarado|Claymouth|52832|CTPH09136180884683|om_ET|GB|GB52AXBV08978733400606|+265|9600508688502|(438)164-3844x49075|45558379536172.1|Android 4.0.1
998956|Stacey Pollard|Dawnton|09792|MQUI42972600170394|he_IL|GB|GB61JIHC61520771860047|+1 264|7388097981745|(395)809-8313|-217437.806005157|Android 2.3.1
239503|Robert Kelley|North Elizabeth|20316|FEAC58638472663071|wal_ET|GB|GB34AWFG00373263212805|+299|3395433644804|(123)193-2424x73272|-2503.9154530193|Android 3.2.2
894306|John Barry|Wilsonborough|19788|PKPC95073912998734|ln_CD|GB|GB23SDOL33745356199725|+881 1|5978413058969|001-764-420-7796|38321932.674698|Android 2.0
290531|Craig Johnson|East Kristitown|81893|XTAZ76520311343688|brx_IN|GB|GB29EDBL76766726860122|+596|3053535933691|(213)697-8459|-4.99166255202477|Android 4.1
861196|Hannah Wong|Guzmanbury|83606|DPUB75821271796946|fil_PH|GB|GB74QMFQ26393223336380|+40|3392879433378|253-545-9130|-195.225644354306|Android 4.2
699171|Jennifer Chapman|Rebekahborough|23175|IWUD35973526573049|brx_IN|GB|GB89ATAN70344404030518|+255 24|6986455839273|(455)443-4632x227|-3034622964930.3|Android 4.4.2
409398|Gwendolyn Parker|Port Brian|13789|PTJP50226629294292|si_LK|GB|GB04TXEG51590659492302|+263|9569153006901|554-777-2402|-0.35789720205356|Android 1.6
891136|Joanne Johnson|North Blakefurt|57582|UKNV08923962826838|sid_ET|GB|GB83ZQYJ14343724241788|+241|1176660113905|001-973-475-7599x309|-0.80978755162409|Android 11
419942|Melissa Baker|New Andreaville|07556|WSEU72896575712596|ku_TR|GB|GB10QOFN39267463304694|+263|6057712525664|117.434.8101x1091|-9076722459.1395|Android 3.2.6
224908|James Jones|Campbellburgh|85898|EGDF86352585355792|shs_CA|GB|GB16FVMW85517752982003|+39|0345473825307|257.762.4549|1972.65961857529|Android 2.2.3
303422|Charles Mueller|West Sallyville|57878|WHGB99938686203133|tr_TR|GB|GB72AWJK97464426369260|+881 1|6065273835081|001-571-295-8193x3637|-45900493712.5679|Android 3.2.1
761114|Sean Williams|West Debra|20981|XMIK70019601171696|uk_UA|GB|GB50CRNG26205062488133|+218|0779886258661|192.516.1926x65751|974319.363354759|Android 3.2.4
781121|Natalie Wolf|Leeborough|78910|CQRV23182993340169|iu_CA|GB|GB91XAML44614631931721|+383|7753336990372|001-046-000-1318|2021015794.29664|Android 7.0
109708|Kyle Gonzalez|Michelleberg|22944|IWPO08512169270392|he_IL|GB|GB80HEXH02909099846060|+33|9916576451846|944.848.2540|-1.2165928711122|Android 7.1
549714|Douglas Mccarthy|Charlenefurt|58624|LCMF22576899948204|ia_FR|GB|GB52YBEM12916697863472|+672 1|0762309541133|(604)705-3627|213.3100608661|Android 3.2.4
699319|Emily Thomas|Richardfort|92281|XOWS72274388406664|el_GR|GB|GB98EMFE11567064494988|+881|0780446758546|011.235.7516x476|-4566501.62481682|Android 3.1
677134|Sabrina Foster|New Josephfort|57447|KXFJ63044563524926|es_HN|GB|GB80WHPL99236257461145|+61 89164|2467630083937|801.509.7943|-894833186.772486|Android 5.1
857353|Jay Martin|Alexanderfurt|70796|UNPS34610155898341|brx_IN|GB|GB08HAZU75073254426914|+44 7839|3127542896571|205.590.7617|-66749442.6572891|Android 4.3
256354|Deborah Ball|Thompsonside|18884|LNJM63099117803019|en_NG|GB|GB69MIXK64659832345211|+1 721|8867583132845|(218)080-8707|61850.186539743|Android 3.2.1
425730|Angel Roberts|Courtneychester|08966|DZUE15972097534895|aa_ER|GB|GB38FLMU70525355145050|+672 1|8344908174551|+1-090-129-7135x5201|-242388096591.669|Android 2.3.5
450901|Ethan Fuller|South Theresaside|54594|IZXF41080153877727|tg_TJ|GB|GB32EDTI53255766206091|+389|5061444356726|+1-597-574-9946x21357|-74552372047209.0|Android 2.2.3
805197|Chelsea Johnson|Jesusport|27082|CDNS74056972299176|the_NP|GB|GB31DCOA36075547458508|+870|8219583757961|060.332.2208|20367867.123923|Android 7.1.1
723083|George Andrews|Port Ericview|50014|NNWL16357270419894|ms_MY|GB|GB22SAPP33185984331121|+855|8163264104930|001-547-163-9255x69164|-23637441.4454678|Android 8.1.0
462162|Katherine Hansen|Sonyaport|89153|ZNKI94984545705820|lb_LU|GB|GB13XLFC01468592512484|+34|7937414283547|328.543.3689x57106|73794296.297165|Android 2.3.7
237992|Danielle Payne|New Williamshire|09450|MUBM10120609836526|hne_IN|GB|GB39GJSI69290872766199|+248|6481219707226|8429970903|-58490343175570.7|Android 4.1.1
785888|Christina Middleton|Port Christianland|06468|JMNC28736357141690|wa_BE|GB|GB90NLBI04717727147969|+44 1534|2770757205147|716-244-6345x72892|967480991.25945|Android 4.4.3
606702|Sarah Banks|Traceyberg|44519|DVJC63530561730087|se_NO|GB|GB86BBJJ58981548758559|+691|5311958759055|001-559-461-3538x50413|807013.153220629|Android 7.1.2
474121|Michael Henderson|Jamesland|30832|BPZF15433710927674|dz_BT|GB|GB65MWUP41514547169262|+881 0|0951982493778|057-225-4327x0580|-8.15577408075929|Android 1.1
547141|Catherine Roy|East Jennifer|52534|SGWE39033840999326|he_IL|GB|GB14ZAGE11272240295611|+591|0988915488076|844.285.0674x0440|-759198619991.748|Android 4.3.1
665758|Michele Levine|Garciaview|48791|ZEUA77458746854890|shs_CA|GB|GB85XKSH52222207852141|+881 7|8716129275570|156-724-9889|44473722.14141|Android 4.4.1
995069|Fred Valenzuela|Susanbury|39304|JECY76063855524473|ky_KG|GB|GB66ZDOZ33775791517449|+93|5370689470626|059.407.0721x50522|-816328915688.319|Android 4.4.3
966951|Teresa Noble|Port Michaelburgh|97547|CWJZ70796378317526|wal_ET|GB|GB64SJGM04188312791608|+20|7633512495481|(833)431-8725|-91932478981052.2|Android 4.4.3
